2023-01-13 15:19:00,568 [pool-2-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-01-13 15:55:14,980 [pool-2-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-01-13 15:55:50,264 [http-nio-8080-exec-7] INFO  LogAccessFilter Login: Unlogged user, IP: 0:0:0:0:0:0:0:1 Page: /index.jsp/null Access time : 1086 ms
2023-01-13 15:55:52,041 [http-nio-8080-exec-8] INFO  LogAccessFilter Login: Unlogged user, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewTariffs Access time : 425 ms
2023-01-13 15:55:52,070 [http-nio-8080-exec-9] INFO  LogAccessFilter Login: Unlogged user, IP: 0:0:0:0:0:0:0:1 Page: /images/call-contact-phone-svgrepo-com.svg/null Access time : 2 ms
2023-01-13 15:55:52,070 [http-nio-8080-exec-10] INFO  LogAccessFilter Login: Unlogged user, IP: 0:0:0:0:0:0:0:1 Page: /images/connection-svgrepo-com.svg/null Access time : 2 ms
2023-01-13 15:55:52,071 [http-nio-8080-exec-1] INFO  LogAccessFilter Login: Unlogged user, IP: 0:0:0:0:0:0:0:1 Page: /images/satelite-svgrepo-com.svg/null Access time : 2 ms
2023-01-13 15:55:52,072 [http-nio-8080-exec-2] INFO  LogAccessFilter Login: Unlogged user, IP: 0:0:0:0:0:0:0:1 Page: /images/smart-svgrepo-com.svg/null Access time : 2 ms
2023-01-13 15:55:52,074 [http-nio-8080-exec-3] INFO  LogAccessFilter Login: Unlogged user, IP: 0:0:0:0:0:0:0:1 Page: /images/arrow.svg/null Access time : 0 ms
2023-01-13 15:55:52,101 [http-nio-8080-exec-4] INFO  LogAccessFilter Login: Unlogged user, IP: 0:0:0:0:0:0:0:1 Page: /js/tariff_menu.js/null Access time : 1 ms
2023-01-13 15:55:59,704 [http-nio-8080-exec-5] INFO  LoginCommand User with login admin successfully logged in.
2023-01-13 15:57:14,980 [pool-2-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-01-13 15:59:14,983 [pool-2-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-01-13 15:59:28,387 [http-nio-8080-exec-1] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /index.jsp/null Access time : 95 ms
2023-01-13 15:59:43,004 [http-nio-8080-exec-6] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /faq.jsp/null Access time : 121 ms
2023-01-13 16:01:14,984 [pool-2-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-01-13 16:02:42,045 [pool-4-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-01-13 16:04:34,181 [pool-6-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-01-13 16:06:34,149 [pool-6-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-01-13 16:06:46,511 [pool-8-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-01-13 16:06:57,069 [pool-10-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-01-13 16:07:58,357 [pool-12-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-01-13 16:08:19,040 [pool-14-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-01-13 16:08:29,602 [pool-16-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-01-13 16:10:29,577 [pool-16-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-01-13 16:12:29,575 [pool-16-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-01-13 16:13:54,657 [pool-18-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-01-13 16:14:15,366 [pool-20-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-01-13 16:14:25,060 [http-nio-8080-exec-11] INFO  LogAccessFilter Login: Unlogged user, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewTariffs Access time : 62 ms
2023-01-13 16:14:31,496 [http-nio-8080-exec-14] INFO  LoginCommand User with login admin successfully logged in.
2023-01-13 16:14:31,521 [http-nio-8080-exec-14] INFO  LogAccessFilter Login: Unlogged user, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=login Access time : 35 ms
2023-01-13 16:15:25,539 [http-nio-8080-exec-13] INFO  LogAccessFilter Login: Unlogged user, IP: 0:0:0:0:0:0:0:1 Page: /index.jsp/null Access time : 46 ms
2023-01-13 16:15:25,605 [http-nio-8080-exec-21] INFO  LogAccessFilter Login: Unlogged user, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewTariffs Access time : 39 ms
2023-01-13 16:15:26,783 [pool-22-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-01-13 16:17:09,278 [pool-2-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-01-13 16:17:14,236 [http-nio-8080-exec-3] INFO  LogAccessFilter Login: Unlogged user, IP: 0:0:0:0:0:0:0:1 Page: /index.jsp/null Access time : 189 ms
2023-01-13 16:17:19,052 [http-nio-8080-exec-4] INFO  LoginCommand User with login admin successfully logged in.
2023-01-13 16:17:19,076 [http-nio-8080-exec-4] INFO  LogAccessFilter Login: Unlogged user, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=login Access time : 44 ms
2023-01-13 16:18:41,309 [pool-4-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-01-13 16:19:03,330 [pool-2-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-01-13 16:19:07,010 [http-nio-8080-exec-2] INFO  LogAccessFilter Login: Unlogged user, IP: 0:0:0:0:0:0:0:1 Page: /index.jsp/null Access time : 191 ms
2023-01-13 16:19:13,973 [http-nio-8080-exec-3] INFO  LoginCommand User with login admin successfully logged in.
2023-01-13 16:19:13,997 [http-nio-8080-exec-3] INFO  LogAccessFilter Login: Unlogged user, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=login Access time : 60 ms
2023-01-13 16:21:11,100 [http-nio-8080-exec-2] INFO  LogAccessFilter Login: Unlogged user, IP: 0:0:0:0:0:0:0:1 Page: /index.jsp/null Access time : 244 ms
2023-01-13 16:21:12,431 [http-nio-8080-exec-3] INFO  LogAccessFilter Login: Unlogged user, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewTariffs Access time : 92 ms
2023-01-13 16:21:17,278 [http-nio-8080-exec-4] INFO  LoginCommand User with login admin successfully logged in.
2023-01-13 16:21:17,294 [http-nio-8080-exec-4] INFO  LogAccessFilter Login: Unlogged user, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=login Access time : 23 ms
2023-01-13 16:21:45,234 [http-nio-8080-exec-8] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /index.jsp/null Access time : 13 ms
2023-01-13 16:21:46,194 [http-nio-8080-exec-9] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=adminMenu Access time : 345 ms
2023-01-13 16:21:46,209 [http-nio-8080-exec-10] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /js/admin_menu.js/null Access time : 2 ms
2023-01-13 16:21:47,733 [http-nio-8080-exec-1] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=adminMenu Access time : 30 ms
2023-01-13 16:21:48,251 [http-nio-8080-exec-2] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=adminMenu Access time : 27 ms
2023-01-13 16:21:49,188 [http-nio-8080-exec-3] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=adminMenu Access time : 18 ms
2023-01-13 16:21:50,120 [http-nio-8080-exec-4] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=adminMenu Access time : 22 ms
2023-01-13 16:21:50,692 [http-nio-8080-exec-5] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=adminMenu Access time : 16 ms
2023-01-13 16:21:51,082 [http-nio-8080-exec-6] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=adminMenu Access time : 6 ms
2023-01-13 16:21:51,510 [http-nio-8080-exec-7] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=adminMenu Access time : 9 ms
2023-01-13 16:21:52,813 [http-nio-8080-exec-8] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=adminMenu Access time : 22 ms
2023-01-13 16:21:57,821 [http-nio-8080-exec-9] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=adminMenu Access time : 20 ms
2023-01-13 16:22:00,203 [http-nio-8080-exec-10] INFO  ChangeUserStatusCommand Status of the user with id 9 successfully changed.
2023-01-13 16:22:00,212 [http-nio-8080-exec-10] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=changeUserStatus Access time : 24 ms
2023-01-13 16:22:02,054 [http-nio-8080-exec-1] INFO  ChangeUserStatusCommand Status of the user with id 9 successfully changed.
2023-01-13 16:22:02,067 [http-nio-8080-exec-1] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=changeUserStatus Access time : 22 ms
2023-01-13 16:22:06,137 [http-nio-8080-exec-3] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=adminMenu Access time : 11 ms
2023-01-13 16:22:06,897 [http-nio-8080-exec-4] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=adminMenu Access time : 12 ms
2023-01-13 16:22:10,650 [http-nio-8080-exec-5] WARN  AuthenticationFilter An attempt to access removeUser failed. User: admin .
2023-01-13 16:22:10,657 [http-nio-8080-exec-5] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=removeUser Access time : 8 ms
2023-01-13 16:25:07,798 [http-nio-8080-exec-2] INFO  LogAccessFilter Login: Unlogged user, IP: 0:0:0:0:0:0:0:1 Page: /index.jsp/null Access time : 230 ms
2023-01-13 16:25:12,802 [http-nio-8080-exec-3] INFO  LoginCommand User with login admin successfully logged in.
2023-01-13 16:25:12,824 [http-nio-8080-exec-3] INFO  LogAccessFilter Login: Unlogged user, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=login Access time : 72 ms
2023-01-13 16:25:14,025 [http-nio-8080-exec-4] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=adminMenu Access time : 55 ms
2023-01-13 16:25:16,143 [http-nio-8080-exec-5] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=adminMenu Access time : 29 ms
2023-01-13 16:25:18,183 [http-nio-8080-exec-7] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /js/subscriber_menu.js/null Access time : 1 ms
2023-01-13 16:25:24,365 [http-nio-8080-exec-8] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=removeUser Access time : 24 ms
2023-01-13 16:25:30,758 [http-nio-8080-exec-10] INFO  ChangeUserBalanceCommand Balance of user with id 35 changed.
2023-01-13 16:25:30,772 [http-nio-8080-exec-10] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=changeUserBalance Access time : 29 ms
2023-01-13 16:32:45,825 [http-nio-8080-exec-3] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /index.jsp/null Access time : 6 ms
2023-01-13 16:32:48,534 [http-nio-8080-exec-5] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=adminMenu Access time : 21 ms
2023-01-13 16:32:49,995 [http-nio-8080-exec-6] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=adminMenu Access time : 12 ms
2023-01-13 16:32:50,535 [http-nio-8080-exec-7] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=adminMenu Access time : 7 ms
2023-01-13 16:32:51,473 [http-nio-8080-exec-8] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=adminMenu Access time : 10 ms
2023-01-13 16:32:55,583 [http-nio-8080-exec-1] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /faq.jsp/null Access time : 28 ms
2023-01-13 16:33:57,272 [http-nio-8080-exec-4] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=adminMenu Access time : 13 ms
2023-01-13 16:34:40,649 [http-nio-8080-exec-7] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /index.jsp/null Access time : 11 ms
2023-01-13 16:34:41,704 [http-nio-8080-exec-8] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=adminMenu Access time : 8 ms
2023-01-13 16:36:39,602 [http-nio-8080-exec-3] INFO  LogAccessFilter Login: Unlogged user, IP: 0:0:0:0:0:0:0:1 Page: /index.jsp/null Access time : 166 ms
2023-01-13 16:36:44,527 [http-nio-8080-exec-4] INFO  LoginCommand User with login admin successfully logged in.
2023-01-13 16:36:44,545 [http-nio-8080-exec-4] INFO  LogAccessFilter Login: Unlogged user, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=login Access time : 47 ms
2023-01-13 16:36:46,772 [http-nio-8080-exec-5] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=adminMenu Access time : 33 ms
2023-01-13 16:36:48,029 [http-nio-8080-exec-6] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=adminMenu Access time : 30 ms
2023-01-13 16:36:49,766 [http-nio-8080-exec-7] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewSubscriberProfile Access time : 1140 ms
2023-01-13 16:36:49,787 [http-nio-8080-exec-8] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /js/validate_password_confirm.js/null Access time : 2 ms
2023-01-13 16:36:51,588 [http-nio-8080-exec-9] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewSubscriberTariffs Access time : 319 ms
2023-01-13 16:36:53,200 [http-nio-8080-exec-1] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewSubscriberTariffs Access time : 16 ms
2023-01-13 16:36:53,849 [http-nio-8080-exec-2] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewSubscriberProfile Access time : 14 ms
2023-01-13 16:36:54,342 [http-nio-8080-exec-3] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewSubscriberTariffs Access time : 8 ms
2023-01-13 16:36:55,234 [http-nio-8080-exec-5] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewSubscriberTariffs Access time : 9 ms
2023-01-13 16:36:55,677 [http-nio-8080-exec-6] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewSubscriberProfile Access time : 10 ms
2023-01-13 16:36:57,394 [http-nio-8080-exec-8] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewSubscriberTariffs Access time : 7 ms
2023-01-13 16:36:58,206 [http-nio-8080-exec-10] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewSubscriberTariffs Access time : 6 ms
2023-01-13 16:36:58,634 [http-nio-8080-exec-1] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewSubscriberProfile Access time : 11 ms
2023-01-13 16:36:59,564 [http-nio-8080-exec-3] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewSubscriberTariffs Access time : 13 ms
2023-01-13 16:36:59,927 [http-nio-8080-exec-4] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewSubscriberProfile Access time : 8 ms
2023-01-13 16:37:02,036 [http-nio-8080-exec-6] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=adminMenu Access time : 25 ms
2023-01-13 16:37:03,228 [http-nio-8080-exec-7] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewSubscriberProfile Access time : 17 ms
2023-01-13 16:37:04,197 [http-nio-8080-exec-8] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewSubscriberTariffs Access time : 8 ms
2023-01-13 16:38:43,295 [http-nio-8080-exec-2] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /index.jsp/null Access time : 9 ms
2023-01-13 16:38:44,178 [http-nio-8080-exec-3] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=adminMenu Access time : 14 ms
2023-01-13 16:38:46,695 [http-nio-8080-exec-4] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=adminMenu Access time : 18 ms
2023-01-13 16:38:48,132 [http-nio-8080-exec-5] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewSubscriberProfile Access time : 12 ms
2023-01-13 16:38:49,165 [http-nio-8080-exec-6] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewSubscriberTariffs Access time : 10 ms
2023-01-13 16:38:50,714 [http-nio-8080-exec-8] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewSubscriberTariffs Access time : 9 ms
2023-01-13 16:40:25,136 [http-nio-8080-exec-1] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /index.jsp/null Access time : 6 ms
2023-01-13 16:40:26,170 [http-nio-8080-exec-2] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=adminMenu Access time : 11 ms
2023-01-13 16:40:27,908 [http-nio-8080-exec-3] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=adminMenu Access time : 14 ms
2023-01-13 16:40:30,669 [http-nio-8080-exec-4] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewSubscriberProfile Access time : 9 ms
2023-01-13 16:40:31,502 [http-nio-8080-exec-5] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewSubscriberTariffs Access time : 5 ms
2023-01-13 16:40:32,420 [http-nio-8080-exec-6] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewSubscriberAccount Access time : 165 ms
2023-01-13 16:40:46,155 [http-nio-8080-exec-8] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewSubscriberTariffs Access time : 12 ms
2023-01-13 16:40:46,719 [http-nio-8080-exec-9] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewSubscriberProfile Access time : 9 ms
2023-01-13 16:41:10,186 [http-nio-8080-exec-2] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=adminMenu Access time : 18 ms
2023-01-13 16:41:11,294 [http-nio-8080-exec-3] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=adminMenu Access time : 6 ms
2023-01-13 16:41:12,208 [http-nio-8080-exec-4] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=adminMenu Access time : 5 ms
2023-01-13 16:41:12,990 [http-nio-8080-exec-5] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewSubscriberProfile Access time : 8 ms
2023-01-13 16:41:13,915 [http-nio-8080-exec-6] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewSubscriberTariffs Access time : 13 ms
2023-01-13 16:41:14,418 [http-nio-8080-exec-7] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewSubscriberAccount Access time : 14 ms
2023-01-13 16:41:15,323 [http-nio-8080-exec-8] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=adminMenu Access time : 11 ms
2023-01-13 16:43:10,840 [http-nio-8080-exec-1] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewTariffs Access time : 209 ms
2023-01-13 16:43:17,111 [http-nio-8080-exec-2] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=editTariff Access time : 12 ms
2023-01-13 16:43:21,305 [http-nio-8080-exec-3] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewTariffs Access time : 11 ms
2023-01-13 16:43:25,310 [http-nio-8080-exec-4] INFO  RemoveTariffCommand Tariff with id 2 successfully removed.
2023-01-13 16:43:25,332 [http-nio-8080-exec-4] INFO  LogAccessFilter Login: admin, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=removeTariff Access time : 31 ms
2023-01-13 16:44:14,021 [pool-4-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-01-13 16:45:31,456 [http-nio-8080-exec-6] INFO  LogAccessFilter Login: Unlogged user, IP: 0:0:0:0:0:0:0:1 Page: /index.jsp/null Access time : 44 ms
2023-01-13 16:45:34,159 [http-nio-8080-exec-1] INFO  LogAccessFilter Login: Unlogged user, IP: 0:0:0:0:0:0:0:1 Page: /controller/action=viewTariffs Access time : 39 ms
2023-01-13 16:46:14,013 [pool-4-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-01-13 16:48:14,015 [pool-4-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-01-13 16:50:14,014 [pool-4-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-01-13 16:52:14,011 [pool-4-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-01-13 16:53:32,720 [pool-6-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-01-13 16:55:32,699 [pool-6-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-01-13 17:18:18,098 [http-nio-8080-exec-4] INFO  LogAccessFilter Login: Unlogged user, IP: 0:0:0:0:0:0:0:1 Page: /index.jsp/null Access time : 169 ms
2023-01-13 17:19:41,667 [pool-10-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-01-13 17:19:52,280 [pool-12-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-01-13 17:20:23,062 [pool-14-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-01-13 17:20:33,571 [pool-16-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-01-13 17:21:04,405 [pool-18-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-01-13 17:23:04,402 [pool-18-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-01-13 17:24:27,551 [pool-20-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-01-13 17:25:38,911 [pool-22-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-01-13 17:25:49,422 [pool-24-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-01-13 17:27:49,391 [pool-24-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-01-13 17:29:49,393 [pool-24-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
2023-01-13 17:31:49,393 [pool-24-thread-1] INFO  DailyWithdrawCommand Daily withdrawal successfully completed.
